,Unnamed: 0,id,title,month,year,adjusted_budget,director,actor1,actor2,actor3,original_language,production_companies,production_countries,runtime,popularity,vote_average,vote_count,adjusted_revenue,prod_company,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,high_prod,director_gender_1.0,director_gender_2.0,actor1_gender_1.0,actor1_gender_2.0,actor2_gender_1.0,actor2_gender_2.0,actor3_gender_1.0,actor3_gender_2.0,director_noms,director_wins,prev_yr_gross_per_movie,prod_company_dom_box_office,prod_company_dom_box_office_per_movie,star_power,R_rated,PG_rated,PG13_rated,G_rated
1350,1350,5924.0,Papillon,12,1973,66216229.49,Franklin J. Schaffner,Steve McQueen,Dustin Hoffman,Victor Jory,en,"[{'name': 'Solar Productions', 'id': 599}, {'name': 'Allied Artists Pictures', 'id': 4928}, {'name': 'Corona-General', 'id': 60832}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",151.0,15.698432999999998,7.8,445.0,293928324.68,Solar Productions,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,1,10,6,0.0,0,0,0,0,1,0,0
1351,1351,10493.0,Dead Calm,4,1989,19773023.66,Phillip Noyce,Nicole Kidman,Sam Neill,Billy Zane,en,"[{'name': 'Kennedy Miller Productions', 'id': 2537}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",96.0,13.464246,6.6,178.0,15472391.01,Kennedy Miller Productions,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,1,0,1,32,22,8741960.78431,0,0,0,0,0,0,0
1352,1352,13342.0,Fast Times at Ridgemont High,8,1982,11430446.89,Amy Heckerling,Sean Penn,Jennifer Jason Leigh,Judge Reinhold,en,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Refugee Films', 'id': 8794}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",90.0,14.658885,7.0,330.0,68818605.74,Universal Pictures,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,1,5,3,17144508.6705,14174036096,80079299,0,0,0,0,0
1353,1353,35119.0,A Cry in the Dark,11,1988,31091202.16,Fred Schepisi,Meryl Streep,Sam Neill,Dale Reeves,en,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Golan-Globus Productions', 'id': 13549}, {'name': 'Cannon Entertainment', 'id': 19422}, {'name': 'Cinema Verity', 'id': 19423}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",120.0,3.970538,6.4,49.0,14320186.95,Warner Bros.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,32,12,8355402.75049,15272696394,82111270,159,0,0,0,0
1354,1354,14919.0,Batman: Mask of the Phantasm,12,1993,10180911.45,Bruce Timm,Kevin Conroy,Mark Hamill,Dana Delany,en,"[{'name': 'DC Comics', 'id': 429}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",76.0,7.291139999999999,7.4,218.0,9531693.39,DC Comics,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,15,5,10147916.6667,0,0,0,0,1,0,0
1355,1355,14040.0,American Flyers,8,1985,0.0,John Badham,Kevin Costner,David Marshall Grant,Rae Dawn Chong,en,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'WW Production', 'id': 8779}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",113.0,5.50751,6.1,33.0,3189288.26,Warner Bros.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,1,0,10,3,7520522.38806,15272696394,82111270,0,0,0,1,0
1356,1356,47620.0,Poison,4,1991,449953.34,Todd Haynes,Edith Meeks,Millie White,Buck Smith,en,"[{'name': 'Poison L.P.', 'id': 7269}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",85.0,1.924535,6.4,15.0,1097029.45,Poison L.P.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,134,50,12248292.6829,0,0,0,0,0,0,0
1357,1357,2990.0,Pacific Heights,9,1990,0.0,John Schlesinger,Melanie Griffith,Matthew Modine,Michael Keaton,en,"[{'name': 'Morgan Creek Productions', 'id': 10210}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",102.0,4.817146,6.0,83.0,55121572.62,Morgan Creek Productions,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0,0,1,0,1,45,28,10026693.2271,392132699,49016587,181,1,0,0,0
1358,1358,13005.0,Where the Buffalo Roam,4,1980,0.0,Art Linson,Bill Murray,Peter Boyle,Bruno Kirby,en,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",96.0,3.2166080000000004,6.1,48.0,19809996.54,Universal Pictures,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,5,1,0.0,14174036096,80079299,0,0,0,0,0
1359,1359,10406.0,Encino Man,5,1992,0.0,Les Mayfield,Sean Astin,Brendan Fraser,Pauly Shore,en,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Touchwood Pacific Partners 1', 'id': 8830}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",88.0,8.000189,5.6,197.0,71087550.47,Hollywood Pictures,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,3,1,10487336.2445,720564052,80062672,0,0,1,0,0
1360,1360,14741.0,The Goodbye Girl,11,1977,0.0,Herbert Ross,Richard Dreyfuss,Marsha Mason,Quinn Cummings,en,"[{'name': 'Rastar Pictures', 'id': 2070}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",111.0,3.937139,7.3,37.0,412523918.32,Rastar Pictures,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,9,5,0.0,0,0,0,0,1,0,0
1361,1361,1883.0,Malcolm X,11,1992,59394696.5,Spike Lee,Denzel Washington,Angela Bassett,Albert Hall,en,"[{'name': 'JVC Entertainment', 'id': 182}, {'name': '40 Acres & A Mule Filmworks', 'id': 4319}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",202.0,14.207001000000002,7.3,377.0,84148149.01,JVC Entertainment,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,98,43,10487336.2445,0,0,130,0,0,1,0
1362,1362,2005.0,Sister Act,5,1992,54153987.99,Emile Ardolino,Whoopi Goldberg,Maggie Smith,Kathy Najimy,en,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",100.0,18.83065,6.5,713.0,404591693.9,Touchstone Pictures,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,1,0,22,7,10487336.2445,3981162822,72384778,82,0,1,0,0
1363,1363,6279.0,Sister Act 2: Back in the Habit,12,1993,64479105.84,Bill Duke,Whoopi Goldberg,Kathy Najimy,James Coburn,en,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",107.0,12.986842,5.9,384.0,97259993.09,Touchstone Pictures,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,1,13,6,10147916.6667,3981162822,72384778,177,0,1,0,0
1364,1364,11087.0,The Hand that Rocks the Cradle,1,1992,20438763.21,Curtis Hanson,Annabella Sciorra,Rebecca De Mornay,Matt McCoy,en,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Interscope Communications', 'id': 10201}, {'name': 'Nomura Babcock & Brown', 'id': 12883}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",110.0,6.672714999999998,6.5,196.0,153791531.41,Hollywood Pictures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0,1,0,0,1,59,38,10487336.2445,720564052,80062672,0,0,1,0,0
1365,1365,7305.0,Alive,1,1993,54298194.39,Frank Marshall,Ethan Hawke,Vincent Spano,Josh Hamilton,en,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",120.0,8.662287,6.7,383.0,62330779.11,Paramount Pictures,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,36,12,10147916.6667,9417295007,91430048,0,1,0,0,0
1366,1366,9475.0,Scent of a Woman,12,1992,54153987.99,Martin Brest,Al Pacino,Chris O'Donnell,James Rebhorn,en,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'City Light Films', 'id': 136}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",157.0,14.505987,7.3,763.0,234251378.07,Universal Pictures,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,7,2,10487336.2445,14174036096,80079299,299,1,0,0,0
1367,1367,8872.0,Wayne's World,2,1992,34938056.77,Penelope Spheeris,Mike Myers,Dana Carvey,Rob Lowe,en,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",94.0,10.180776,6.5,738.0,212593398.96,Paramount Pictures,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,12,9,10487336.2445,9417295007,91430048,0,1,0,0,0
1368,1368,8873.0,Wayne's World 2,12,1993,0.0,Stephen Surjik,Mike Myers,Dana Carvey,Christopher Walken,en,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",95.0,10.931683,5.8,281.0,81387902.93,Paramount Pictures,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,15,5,10147916.6667,9417295007,91430048,186,1,0,0,0
1369,1369,11287.0,A League of Their Own,7,1992,69876113.53,Penny Marshall,Tom Hanks,Geena Davis,Madonna,en,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Parkway Productions', 'id': 1350}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",128.0,10.852038,6.8,362.0,187720056.52,Columbia Pictures Corporation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,1,0,20,14,10487336.2445,0,0,410,1,0,0,0
1370,1370,9869.0,Patriot Games,6,1992,78610627.72,Phillip Noyce,Harrison Ford,Anne Archer,Patrick Bergin,en,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Mace Neufeld Productions', 'id': 2767}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",117.0,11.075674,6.4,440.0,311038822.69,Paramount Pictures,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,1,0,0,1,32,22,10487336.2445,9417295007,91430048,259,1,0,0,0
1371,1371,619.0,The Bodyguard,11,1992,43672570.96,Mick Jackson,Whitney Houston,Kevin Costner,Michele Lamar Richards,en,"[{'name': 'Tig Productions', 'id': 335}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Kasdan Pictures', 'id': 13040}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",129.0,9.805017,6.2,681.0,717988840.66,Tig Productions,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0,0,1,0,0,23,13,10487336.2445,306154562,153077281,389,1,0,0,0
1372,1372,9374.0,Death Becomes Her,7,1992,96079656.11,Robert Zemeckis,Meryl Streep,Bruce Willis,Goldie Hawn,en,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",104.0,11.017417,6.3,655.0,260328090.25,Universal Pictures,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,1,0,0,0,10487336.2445,14174036096,80079299,530,0,0,1,0
1373,1373,11259.0,Far and Away,5,1992,104814170.3,Ron Howard,Tom Cruise,Nicole Kidman,Thomas Gibson,en,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",140.0,7.472753,6.3,294.0,240694981.17,Imagine Entertainment,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,1,1,0,0,1,106,38,10487336.2445,2558688676,59504387,172,0,0,1,0
1374,1374,8293.0,Howards End,3,1992,0.0,James Ivory,Vanessa Redgrave,Helena Bonham Carter,Emma Thompson,en,"[{'name': 'Merchant Ivory Productions', 'id': 2370}, {'name': 'The Criterion Collection', 'id': 10932}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",140.0,10.854598,7.0,98.0,45361048.63,Merchant Ivory Productions,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,1,0,56,24,10487336.2445,0,0,0,0,1,0,0
1375,1375,11068.0,Singles,9,1992,0.0,Cameron Crowe,Bridget Fonda,Campbell Scott,Kyra Sedgwick,en,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Atkinson/Knickerbocker Productions', 'id': 12917}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",99.0,10.450148,6.6,106.0,32270274.1,Warner Bros.,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,1,0,54,19,10487336.2445,15272696394,82111270,0,0,0,1,0
1376,1376,1923.0,Twin Peaks: Fire Walk with Me,6,1992,17469028.38,David Lynch,Sheryl Lee,Ray Wise,Mädchen Amick,en,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Ciby 2000', 'id': 105}, {'name': 'Janus Films', 'id': 533}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",134.0,8.736538000000001,7.3,429.0,7268602.42,New Line Cinema,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,1,0,96,45,10487336.2445,4483364687,60586009,0,1,0,0,0
1377,1377,10158.0,White Men Can't Jump,3,1992,0.0,Ron Shelton,Wesley Snipes,Woody Harrelson,Rosie Perez,en,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",115.0,8.795941000000001,6.2,305.0,158538081.29,Twentieth Century Fox Film Corporation,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,1,0,8,6,10487336.2445,1593531455,54949360,131,1,0,0,0
1378,1378,10206.0,Buffy the Vampire Slayer,7,1992,12228319.87,Fran Rubel Kuzui,Kristy Swanson,Donald Sutherland,Paul Reubens,en,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Kuzui Enterprises', 'id': 2516}, {'name': 'Sandollar', 'id': 23236}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",86.0,4.941989,5.3,192.0,29041309.37,Twentieth Century Fox Film Corporation,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,1,0,0,10487336.2445,1593531455,54949360,0,0,0,1,0
1379,1379,9876.0,Stop! Or My Mom Will Shoot,2,1992,0.0,Roger Spottiswoode,Sylvester Stallone,Estelle Getty,JoBeth Williams,en,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",87.0,14.40112,4.6,220.0,123350923.16,Universal Pictures,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,0,14,7,10487336.2445,14174036096,80079299,249,0,0,1,0
1380,1380,10326.0,Forever Young,12,1992,0.0,Steve Miner,Mel Gibson,Jamie Lee Curtis,Elijah Wood,en,"[{'name': 'Icon Entertainment International', 'id': 4564}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",102.0,5.050509,6.0,258.0,223603563.3,Icon Entertainment International,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,6,3,10487336.2445,0,0,292,0,1,0,0
1381,1381,16562.0,The Cutting Edge,3,1992,0.0,Paul Michael Glaser,D. B. Sweeney,Moira Kelly,Roy Dotrice,en,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Interscope Communications', 'id': 10201}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",101.0,3.8143,6.6,59.0,43856898.9,Metro-Goldwyn-Mayer (MGM),0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,8,3,10487336.2445,3174157864,62238389,0,0,1,0,0
1382,1382,9609.0,Of Mice and Men,9,1992,0.0,Gary Sinise,John Malkovich,Gary Sinise,Ray Walston,en,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",110.0,6.1121120000000015,7.1,147.0,9557459.16,Metro-Goldwyn-Mayer (MGM),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,31,16,10487336.2445,3174157864,62238389,0,0,0,1,0
1383,1383,12143.0,Bad Lieutenant,9,1992,1746902.84,Abel Ferrara,Harvey Keitel,Victor Argo,Frankie Thorn,en,"[{'name': 'Bad Lt. Productions', 'id': 11264}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",96.0,6.4170370000000005,6.9,162.0,3527816.13,Bad Lt. Productions,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,0,42,18,10487336.2445,0,0,0,1,0,0,0
1384,1384,4234.0,Scream 3,2,2000,56938346.86,Wes Craven,David Arquette,Neve Campbell,Courteney Cox,en,"[{'name': 'Konrad Pictures', 'id': 85}, {'name': 'Craven-Maddalena Films', 'id': 1600}, {'name': 'Dimension Films', 'id': 7405}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",116.0,9.738371,5.7,749.0,230364403.53,Konrad Pictures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,0,16,10,16156182.2126,0,0,0,1,0,0,0
1385,1385,9605.0,Single White Female,8,1992,27950445.41,Barbet Schroeder,Bridget Fonda,Jennifer Jason Leigh,Steven Weber,en,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",107.0,7.246119,6.0,139.0,83881735.84,Columbia Pictures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0,1,0,0,1,21,8,10487336.2445,14250727779,85847757,0,1,0,0,0
1386,1386,29076.0,Gun Shy,2,2000,14234586.72,Eric Blakeney,Sandra Bullock,Liam Neeson,Oliver Platt,en,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Fortis Films', 'id': 4258}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",101.0,6.3701050000000015,5.4,24.0,2322855.38,Hollywood Pictures,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0,0,1,0,1,1,0,16156182.2126,720564052,80062672,420,1,0,0,0
1387,1387,1907.0,The Beach,2,2000,56938346.86,Danny Boyle,Leonardo DiCaprio,Guillaume Canet,Tilda Swinton,en,"[{'name': 'Figment Films', 'id': 359}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",119.0,14.430310999999998,6.3,1271.0,205059005.07,Figment Films,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1,0,1,1,0,151,80,16156182.2126,0,0,164,1,0,0,0
1388,1388,15655.0,The Tigger Movie,2,2000,42703760.15,Jun Falkenstein,Jim Cummings,Nikita Hopkins,Ken Sansom,en,"[{'name': 'Walt Disney Pictures', 'id': 2}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",77.0,7.023414,6.3,146.0,64844995.03,Walt Disney Pictures,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,1,1,0,16156182.2126,13180557629,117683550,0,1,0,0,0
1389,1389,77908.0,Trois,2,2000,284691.73,Rob Hardy,Gary Dourdan,Gretchen Palmer,Soloman K. Smith,en,"[{'name': 'Rainforest Films', 'id': 1309}, {'name': 'TRF Productions', 'id': 27097}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",93.0,0.06431,4.5,1.0,1651593.55,Rainforest Films,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,0,6,1,16156182.2126,332132174,83033043,0,0,0,0,0
1390,1390,14181.0,Boiler Room,2,2000,37009925.46,Ben Younger,Giovanni Ribisi,Vin Diesel,Nia Long,en,"[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",118.0,8.518425,6.5,202.0,40967503.55,New Line Cinema,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,1,0,5,2,16156182.2126,4483364687,60586009,0,1,0,0,0
1391,1391,10385.0,Hanging Up,2,2000,56938346.86,Diane Keaton,Meg Ryan,Diane Keaton,Lisa Kudrow,en,"[{'name': 'Laurence Mark Productions', 'id': 415}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Global Entertainment Productions GmbH & Company Medien KG', 'id': 9269}, {'name': 'Nora Ephron Productions', 'id': 67153}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",94.0,6.474767,5.0,42.0,51298474.07,Laurence Mark Productions,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,1,0,81,29,16156182.2126,0,0,204,0,0,1,0
1392,1392,2787.0,Pitch Black,2,2000,32739549.45,David Twohy,Vin Diesel,Radha Mitchell,Cole Hauser,en,"[{'name': 'Interscope Communications', 'id': 10201}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",108.0,6.424399,6.7,1812.0,75710434.42,Interscope Communications,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,1,8,1,16156182.2126,0,0,0,1,0,0,0
1393,1393,2069.0,The Whole Nine Yards,2,2000,58788843.14,Jonathan Lynn,Bruce Willis,Matthew Perry,Rosanna Arquette,en,"[{'name': 'Franchise Pictures', 'id': 1403}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}, {'name': 'Nine Yards Productions', 'id': 51772}, {'name': 'Rational Packaging Company', 'id': 53013}, {'name': 'Lansdown Films', 'id': 53014}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",98.0,12.061521,6.3,540.0,151415649.03,Franchise Pictures,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,1,0,7,6,16156182.2126,0,0,463,1,0,0,0
